train_number,train_name,source_station_code,destination_station_code
63249,Patna Gaya Passenger Memu,PNBE,GAYA
63250,Gaya Patna Passenger Memu,GAYA,PNBE
63251,Patna Gaya Passenger Memu,PNBE,GAYA
63252,Gaya Patna Passenger Memu,GAYA,PNBE
63253,Patna Gaya Passenger Memu,PNBE,GAYA
63254,Gaya Patna Passenger Memu,GAYA,PNBE
63255,Patna Gaya Passenger Memu,PNBE,GAYA
63256,Gaya Patna Passenger Memu,GAYA,PNBE
63501,Hwh Bwn Fast,HWH,BWN
63502,Bwn Howrah Emu,BWN,HWH
63505,Barddhaman Asansol Memu,BWN,ASN
63509,Barddhaman Asansol Memu,BWN,ASN
63511,Barddhaman Asansol Memu,BWN,ASN
63513,Barddhaman Asansol Memu,BWN,ASN
63515,Barddhaman Asansol Memu,BWN,ASN
63519,Barddhaman Asansol Memu,BWN,ASN
63521,Barddhaman Asansol Memu,BWN,ASN
63523,Barddhaman Asansol Memu,BWN,ASN
63597,Ranchi Asansol Memu,RNC,ASN
63598,Asansol Ranchi Memu,ASN,RNC
13155,Kolkata Chitpur - Sitamarhi Mithilanchal Exp,KOAA,SMI
53042,Jaynagar - Howrah Passenger,JYG,HWH
54159,Jhansi Banda Passenger,JHS,BNDA
63525,Barddhaman Asansol Memu,BWN,ASN
63541,Asansol-Gomoh Passenger (Memu),ASN,GMO
63542,Gomoh-Asansol Memu,GMO,ASN
63543,Asansol Gomoh Pass,ASN,GMO
63544,Gomoh Asansol Passenger Memu,GMO,ASN
63546,Dhanbad Asansol Passenger Memu,DHN,ASN
63547,Dhanbad Hazaribagh Passenger Memu,DHN,HZD
63549,Hazaribagh Road-Gaya Passenger,HZD,GAYA
63550,Koderma Dhanbad Passenger Memu,KQR,DHN
63551,Asansol Dhanbad Passenger Memu,ASN,DHN
63552,Dhanbad Asansol Passenger Memu,DHN,ASN
63556,Asansol Purulia Memu Passenger,ASN,PRR
63561,Asansol Jasidih Memu,ASN,JSME
63562,Baidyanath Dham Asansol Passenger,BDME,ASN
63563,Asansol Jasidh Memu,ASN,JSME
63564,Jasidih Asansol Memu,JSME,ASN
63567,Asansol Jhajha Passenger,ASN,JAJ
63568,Jhajha Asansol Memu,JAJ,ASN
63569,Asansol Jasidih Memu,ASN,JSME
63570,Baidyanathdham Asansol Passenger,BDME,ASN
63572,Kiul Jasidih Passenger Memu,KIUL,JSME
63574,Kiul Jhajha Passenger,KIUL,JSME
63591,Bokaro Steel City-Asansol Memu,BKSC,ASN
63592,Asansol-Bokaro Steel City Memu,ASN,BKSC
63593,Purulia Asansol Memu Passenger,PRR,ASN
63594,Asansol-Purulia Memu,ASN,PRR
63595,Bokaro Steel City-Asansol Memu,BKSC,ASN
63596,Asansol-Bokaro Steel City Memu,ASN,BKSC
64001,Delhi Panipat Emu,DLI,PNP
64002,Panipat Delhi Emu,PNP,DLI
64089,Nizamuddin Parikrama,NZM,PGMD
64090,Nizamuddin Parikrama Emu,NZM,LPNR
64091,Nizamuddin Nizamuddin Parikrama Emu,NZM,PGMD
64092,Nizamuddin Parikrama Emu,NZM,LPNR
64093,Nizamuddin Shakurbasti Parikrama,NZM,SSB
64094,Nizamuddin Parikrama,SSB,NZM
64095,Shakurbasti New Delhi Parikrama,NDLS,SSB
64096,Nizamuddin Parikrama Emu,SSB,NZM
64449,Ghaziabad New Delhi Ladies Special,GZB,NDLS
64450,New Delhi Ghaziabad Ladies Special,NDLS,GZB
64491,Palwal Ndls Ladies Special,PWL,NDLS
12374,Rampurhat - Sealdah Intercity Sf Exp,RPH,SDAH
12373,Sealdah - Rampurhat Intercity Sf Exp,SDAH,RPH
13258,Anand Vihar Delhi - Danapur Jansadharan Exp,ANVT,DNR
13257,Danapur - Delhi Anand Vihar Jan Sadharan Express,DNR,ANVT
57326,Guntur - Kacheguda Pass,GNT,KCG
57325,Kacheguda - Guntur Pass,KCG,GNT
11064,Salem - Chennai Egmore Exp,SA,MS
11272,Bhopal - Itarsi Vindhyachal Exp,BPL,ET
12163,Dadar - Chennai Egmore Sf Exp,DR,MS
12164,Dadar - Chennai Egmore Sf Exp,MS,DR
12319,Kolkata Chitpur - Agra Cantt Sf Exp,KOAA,AGC
12403,Allahabad Mathura Sf Express,ALD,MTJ
12407,New Jalpaiguri - Amritsar Karmabhoomi Exp,NJP,ASR
12495,Bikaner - Kolkata Chitpur Pratap Exp,BKN,KOAA
12513,Secunderabad - Guwahati Exp,SC,GHY
12591,Gorakhpur - Yesvantpur Sf Exp,GKP,YPR
12624,Tiruvananthapuram Chennai Sf Mail,TVC,MAS
12661,Chennai Egmore - Sengottai Pothigai Sf Exp,MS,SCT
12709,Simhapuri Sf Express,GDR,SC
12735,Secunderabad - Yesvantpur Garib Rath Exp,SC,YPR
12736,Yesvantpur - Secunderabad Garib Rath Exp,YPR,SC
12835,Hatia - Yesvantpur Sf Exp,HTE,YPR
12836,Yesvantpur - Hatia Sf Exp,YPR,HTE
12840,Chennai-Howrah Sf Mail,MAS,HWH
12889,Tatanagar - Yesvantpur Sf Exp,TATA,YPR
12890,Yesvantpur - Tatanagar Sf Exp,YPR,TATA
12993,Gandhidham - Puri Sf Exp,GIMB,PURI
12994,Puri - Gandhidham Sf Exp,PURI,GIMB
13158,Muzaffarpur - Kolkata Chitpur Tirhut Exp,MFP,KOAA
13351,Dhanbad - Alappuzha Exp,DHN,ALLP
15015,Gorakhpur - Yesvantpur Exp,GKP,YPR
15024,Yesvantpur - Gorakhpur Exp,YPR,GKP
15234,Darbhanga - Kolkata Chitpur Maithili Exp,DBG,KOAA
18107,Rourkela - Koraput Exp,ROU,KRPU
18311,Sambalpur - Varanasi Exp,SBP,BSB
18616,Hatia - Howrah Kriya Yoga Express,HTE,HWH
37855,Howrah-Barddhaman Local,HWH,BWN
51158,Itarsi Bhusaval Passenger,ET,BSL
51671,Itarsi - Katni Fast Passenger,ET,KTE
51827,Itarsi Jhansi Passenger,ET,JHS
52238,Aishbagh - Pilibhit Pass,ASSH,PBE
53041,Howrah - Jaynagar Passenger,HWH,JYG
53405,Rampurhat- Sahibganj Passenger,RPH,SBG
54103,Chunar Allahabad Passenger,CAR,ALD
54321,Balamau Sitapur Cantt Passenger,BLM,SCC
56100,Erode - Metur Dam Passenger,ED,MTDM
56101,Metur Dam - Erode Passenger,MTDM,ED
56731,Madurai  - Sengottai Passenger,MDU,SCT
56732,Sengottai - Madurai  Passenger,SCT,MDU
58161,Hatia - Jharsuguda Passenger (Unreserved),HTE,JSG
63548,Gaya Koderma Passenger Memu,GAYA,KQR
06012,Kollam Chennai Central (Weekly) Sf Special,QLN,MAS
11028,Chennai-Mumbai Cst Mail,MAS,CSTM
11042,Chennaicentral-Cst Mumbai Express,MAS,CSTM
12007,Chennai Cent - Mysore Shatabdi Express,MAS,MYS
12689,Chennai Central - Nagercoil Sf Exp,MAS,NCJ
14115,Haridwar Express,ALD,HW
14116,Allahabad Express,HW,ALD
14125,Saryu Express,ALD,FD
15619,Gaya - Kamakhya Weekly Exp,GAYA,KYQ
16222,Kaveri Express,MAS,MYS
16627,West Coast Express,MAS,MAQ
17242,Simhadri Link Express,NDD,NS
17311,Chennai Cent - Vasco Da Gama Exp,MAS,VSG
17604,Prashanti Nilayam Express,YPR,KCG
19025,Surat Bhavnagar Express Slip,ST,MHV
24512,Khurja Allahabad Link Express,BSC,ALD
38458,Panskura Howrah Emu,PKU,HWH
42402,Sullurpeta Chennai Emu Local,SPE,MAS
43001,Chennai Central Avadi Emu,MAS,AVD
47100,Hyderabad Lingampalli Mmts,HYB,LPI
47126,Lingampalli Hyderabad Mmts,LPI,HYB
47131,Lingampalli Hyderabad Mmts,LPI,HYB
47173,Lingampalli Falaknuma Mmts,LPI,FM
47186,Lingampalli Falaknuma Mmts,LPI,FM
51285,Bhusaval Nagpur Passenger,BSL,NGP
52047,Kosamba Umarpada Passenger,KSB,UMPD
53069,Barddhaman Rampurhat Passenger,BWN,RPH
53349,Barwadih Dehri On Sone Passenger,BRWD,DOS
53363,Gaya Dehri On Sone Passenger,GAYA,DOS
53601,Gaya Dehri On Sone Passenger,GAYA,DOS
53613,Gaya Mughal Sarai Fast Passenger,GAYA,MGS
54101,Allahabad Kanpur Passenger,ALD,CNB
54336,Kanpur Balamau Passenger,CNB,BLM
54512,Nangal Dam Ambala Passenger,NLDM,UMB
55617,New Bongaigaon Guwahati Passenger,NBQ,GHY
55801,Manas Rhino Passenger,NBQ,GHY
57223,Gudur Vijayawada Passenger,GDR,BZA
57277,Gudur Vijayawada Passenger,GDR,BZA
57411,Tirupati Gudur Passenger,TPTY,GDR
57452,Guntakal Chikjajur Passenger,GTL,JRU
57631,Solapur-Raichur Passenger,SUR,RC
58413,Dhenkanal Puri Passenger,TLHR,PURI
59014,Surat Passenger,BSL,ST
59076,Surat Passenger,BSL,ST
59380,Maksi Indore Bg Passenger,MKC,INDB
59393,Dahod Habibganj Fast Pass,DHD,HBJ
59803,Nagda Kota Passenger,NAD,KOTA
63518,Asansol Barddhaman Passenger,ASN,BWN
11008,Deccan Express,PUNE,CSTM
12221,Pune - Howrah Ac Duronto Exp,PUNE,HWH
12488,Seemanchal Express,ANVT,JBN
12786,Bangalore-Kacheguda Sf Express,SBC,KCG
12797,Venkatadri Sf Express,KCG,CTO
12798,Venkatadri Sf Express,CTO,KCG
15707,Amrapali Express,KIR,ASR
17603-Slip,Prasanthi Nilayam Express,KCG,UBL
17603-Slip2,Kacheguda-Vasco Prashanti Nilayam Slip,KCG,VSG
17639,Kacheguda - Akola Intercity Exp,KCG,AK
17640,Akola - Kacheguda Intercity Exp,AK,KCG
17651,Chennai Egmore Kacheguda Express,MS,KCG
17652,Kacheguda Chennai Egmore Express,KCG,MS
18474,Jodhpur - Puri Express,JU,PURI
19066,Bhagat Ki Kothi - Mumbai Bandra Exp,BGKT,BDTS
38460,Panskura Howrah Emu,PKU,HWH
47169,Falaknuma Lingampalli Mmts,FM,LPI
50106,Sawantwadi-Diva Passenger,SWV,DIVA
51097,Diva Panvel Passenger,DIVA,PNVL
51098,Panvel Diva Passenger,PNVL,DIVA
51347,Pune - Daund - Baramati Passenger,PUNE,BRMT
52019,Miyagam Chandod Mix Passenger,MYGL,CDD
52551,Purnia Murliganj Passenger,PRNA,MRIJ
52555,Purnia Murliganj Passenger,PRNA,MRIJ
52936,Ujjain Fatehabad Passenger,UJN,FTD
53610,Mughal Sarai Dehri On Sone Passenger,MGS,DOS
54261,Mughal Sarai Jaunpur Passenger,MGS,JNU
54268,Varanasi Mughal Sarai Passenger,BSB,MGS
54393,Moradabad Gajraula Passenger,MB,GJL
54704,Jodhpur Bhatinda Passenger,JU,BTI
55011,Siwan Gorakhpur Passenger,SV,GKP
55021,Samastipur Siwan Intercity Fast Passenger,SPJ,SV
55022,Siwan Samastipur Intercity Passenger,SV,SPJ
55335,Bareilly Lalkua Pass,BE,LKU
55541,Hajipur-Fulwaria Passenger,HJP,SV
55742,Jogbani Katihar Passenger,JBN,KIR
56524,Hindupur - Ksr Bengaluru City Passenger,HUP,SBC
56611,Palakkad Nilambur Passenger,PGT,NIL
56834,Vriddhachalam Cuddalore Passenger,VRI,CUPJ
57425,Kacheguda Guntakal Passenger,KCG,GTL
57435,Kacheguda Kurnool Town Passenger,KCG,KRNT
57456,Mahbubnagar Secunderabad Passenger,MBNR,KCG
57562,Manmad - Kacheguda Passenger,MMR,KCG
57594,Nanded Kacheguda Passenger,NED,KCG
57620,Delta Fast Passenger,KCG,RAL
59353,Nagda Ujjain Passenger,NAD,UJN
12240,Jaipur-Mumbai Central Ac Duronto Express,JP,BCT
12335,Bhagalpur - Mumbai Ltt Sf Exp,BGP,LTT
12349,Bhagalpur-Newdelhi Weekly Sf Express,BGP,NDLS
12409,Gondwana Express,RIG,NZM
12980,Jaipur - Mumbai Bandra (T.) (Triweekly) Sf Express,JP,BDTS
13348-Slip,Palamau Express Slip Slip,PNBE,SGRL
13352-Slip,Alappuzha Dhanbad Tatanagar Express Slip,ALLP,TATA
13402,Intercity Express,DNR,BGP
13409,Intercity Express,MLDT,BGP
15202,Raxaul Hajipur Intercity,RXL,HJP
17016,Visakha Express,SC,BBS
18411,Bhubaneswar-Visakhapatnam Inter City Express,BBS,VSKP
19047,Surat - Bhagalpur Tapti Ganga Exp,ST,BGP
50103,Dadar Ratnagiri Passenger,DR,RN
52081,Jaipur Loharu Fast Passenger,JP,LHU
52279,Kaptanganj Thawe Passenger,THE,CPR
52296,Lal Kuan Bareilly Passenger,CPR,THE
52517,Sakri Laukaha Bazar Passenger,SKI,JJP
52974,Akola Ratlam Fast Passenger,AK,RTM
53021,Azimganj Bhagalpur Passenger,AZ,BGP
53029,Azimganj Bhagalpur Passenger,AZ,BGP
53441,Mandar Parvat Bhagalpur Passenger,MDLE,BGP
53443,Mandar Hill Bhagalpur Passenger,MDLE,BGP
53445,Mandar Hill Bhagalpur Passenger,MDLE,BGP
53447,Banka Bhagalpur Passenger,BAKA,BGP
53449,Banka Bhagalpur Passenger,BAKA,BGP
53521,Asansol Varanasi Passenger,ASN,BSB
53660,Sasaram-Patna Passenger,SSM,PNBE
54381,Gajraula Najibabad Passenger,GJL,NBD
54571,Ludhiana Firozpur Passenger,LDH,FZR
54604,Ludhiana Hisar Passenger,LDH,HSR
54808,Jaipur Ajmer Passenger,JP,AII
56378,Kayankulam Alappuzha Passenger,KYJ,ALLP
56825,Erode Tirunelveli Passenger,ED,TEN
56844,Erode-Tiruchchirapalli Passenger,ED,TPJ
56903,Solapur - Dharwar Passenger,SUR,DWR
57515,Daund Nanded Passenger,DD,NED
57624,Guntur Kacheguda Pass,GNT,KCG
58027,Bhubaneswar-Khurda Road Passenger,BBS,KUR
58426,Bhubaneswar-Kendujhargarh Fast Passenger,BBS,KDJR
58812,Itwari Ramtek Passenger,ITR,RTK
58845,Itwari Nagbahir Passenger,ITR,NAB
59307,Indore Jaipur Link Express,INDB,JP
59701,Jaipur Hisar Passenger,JP,HSR
59706,Jaipur Suratgarh Passenger,JP,SOG
63242,Gaya Patna Passenger Memu,GAYA,PNBE
63554,Asansol-Bokaro Steel City Memu Passenger,ASN,BKSC
02094,Loharu - Jaipur Passenger Spl (Mg),LHU,JP
22406,Anandvihar Terminal-Bhagalpur Garib Rath,ANVT,BGP
06593,Yesvantpur-Hosur Passenger Special,YPR,HSRA
06001,Chennai Central-Kollam Sf Special,MAS,QLN
01102,Gwalior Mumbai Ltt (Weekly) Special,GWL,LTT
04857,Pipar Road -Jodhpur Passenger Special,PPR,JU
09001,Mumbai Central - Ahmedabad Sf Special,BCT,ADI
04204,Delhi Jn. -Varanasi Special,DLI,BSB
02414,Sri Ganganagar Sadulpur Passenger Holiday Special,SGNR,SDLP
11098,Ernakulam - Pune Poorna Exp,ERS,PUNE
07143,Hyderabad - C.Shahu Maharaj T. Kolhapur Special,HYB,KOP
11063,Chennai Egmore - Mettur Dam Slip Exp,MS,MTDM
08060,Howrah - Mumbai Ltt Sf Special,HWH,LTT
01493,Hubli Bijapur Special,UBL,BJP
05649,Mumbai Ltt - Kamakhya (Weekly) Special,LTT,KYQ
01101,Mumbai Ltt - Gwalior (Weekly) Special,LTT,GWL
04727,Bikaner-Mumbai Bandrat Sf Special,BKN,BDTS
06010,Kollamchennai Central Sf Special,QLN,MAS
04012,H. Nizamuddin - Sainagar Shirdi (Weekly) Special,NZM,SNSI
06346,Palghat Town - Pollachi Passenger Spl,PGTN,POY
11701,Jabalpur - Indore Intercity Exp,JBP,INDB
07106,Hyderabad-Ajmer Weekly Special,HYB,AII
08056,Tirupati-Kolkata Shalimar Special,TPTY,SHM
11034,Darbhanga - Pune Gyan Ganga Exp,DBG,PUNE
11013,Mumbai Ltt-Coimbatore Express,LTT,CBE
07604,Kamareddi Kacheguda Special,KMC,KCG
09723,Sabarmati - Jaipur Sf Holiday Special,SBI,JP
09722,Delhi Sarai Rohilla -Jaipur Sf Special,DEE,JP
11097,Pune - Ernakulam Poorna Exp,PUNE,ERS
11046,Dhanbad - Kolhapur Csmt Deekshabhoomi Exp,DHN,KOP
11061,Mumbai Ltt - Darbhanga Pawan Exp,LTT,DBG
12001,Bhopal-New Delhi Shatabdi Express,BPL,NDLS
12019,Howrah-Ranchi Shatabdi Express,HWH,RNC
11265,Jabalpur - Ambikapur Exp,JBP,ABKP
12027,Chennai Cent - Bangalore City Shatabdi Exp,MAS,SBC
12030,Amritsar-New Delhi Swarna Shatabdi Express,ASR,NDLS
12071,Mumbai Aurangabad Jan Shatabdi,CSTM,AWB
12077,Chennai Vijayawada Jan Shatabdi Express,MAS,BZA
12121,Jabalpur - Delhi H Nizamuddin S Kranti Exp,JBP,NZM
12142,Patliputra - Mumbai Ltt Sf Exp,PPTA,LTT
55247,Barauni-Hajipur Passenger,BJU,HJP
55539,Katihar Hajipur Passenger,KIR,HJP
55542,Phulwaria Hajipur Passenger,BHBR,HJP
55549,Barauni-Hajipur Passenger,BJU,HJP
59151,Nadiad Modasa Passenger,ND,MDSA
12394,Sampoorna Kranti Express,NDLS,RJPB
12555,Gorakhdham Express,GKP,HSR
12257,Yesvantapur Kochuveli Garib Rath Express,YPR,KCVL
12182,Ajmer - Jabalpur Dayodaya Express,AII,JBP
12346,Guwahati - Howrah Saraighat Sf Exp,GHY,HWH
12283,Ernakulam - Delhi H Nizamuddin Duronto Exp,ERS,NZM
12146,Puri - Mumbai Ltt Sf Exp,PURI,LTT
12471,Mumbai Bandra (T.) - Jammu Tawi Sf Swaraj Express,BDTS,JAT
12722-Slip,Dakshin Link Sf Express,NZM,VSKP
12317,Kolkata Sealdah - Amritsar Akal Takht Exp,SDAH,ASR
12619,Mumbai Ltt - Mangalore Cent Matsyagandha Exp,LTT,MAQ
12193,Bhopal Partapgarh Express,BPL,PBH
12258,Kochuveli-Yesvantpur Garib Rath,KCVL,YPR
12165,Mumbai Ltt - Varanasi Ratnagiri Exp,LTT,BSB
12615,Grand Trunk (Gt) Express,MAS,NDLS
12286,Hazrat Nizamuddin-Secunderabad Duronto Express,NZM,SC
12395,Rajendranagar-Ajmer Ibadat Express,RJPB,AII
12463,Rajasthan Sampark Kranti Express,DEE,JU
12227,Mumbai Central- Indore Duronto Express,BCT,INDB
12181,Jabalpur - Ajmer Dayodaya Exp,JBP,AII
12350,Newdelhi-Bhagalpur Weekly Sf Express,NDLS,BGP
12263,Pune - Hazrat Nizamuddin Ac Duronto Express,PUNE,NZM
12546,Mumbai Ltt - Raxaul Karmabhoomi Exp,LTT,RXL
12336,Mumbai Ltt - Bhagalpur Sf Exp,LTT,BGP
12467,Bikaner Jaipur Intercity,BKN,JP
12315,Ananya Express,SDAH,UDZ
12580,Puri Digha Samudra Kanya Super Fast Express,PURI,DGHA
12633,Chennai Egmore - Kanniyakumari Sf Exp,MS,CAPE
12542,Mumbai Ltt-Gorakhpur Sf Express,LTT,GKP
12448-Slip,Nizamuddin Khajuraholink Express Slip,NZM,KURJ
12653,Tiruchirappalli Mangalore Weekly Superfast Express,TPJ,MAQ
12463-Slip,Rajasthan Sampark Kranti Express Slip,DEE,BKN
12636,Madurai - Chennai Egmore Vaigai Sf Exp,MDU,MS
12561,Swatantrata Sainani Express,DBG,NDLS
12641,Kanyakumari - D H Nizamuddin Thirukkural Exp,CAPE,NZM
12739,Visakhapatnam Secunderabad Garib Rath Express,VSKP,SC
12652,Delhi H Nizamuddin - Madurai Tamil Nadu S Kranti,NZM,MDU
12687-Slip,Chennai Chandigarh Express Slip,MAS,DDN
12782,Nizamuddin-Mysore Swarna Jayanti Express,NZM,MYS
12684,Bangalore - Ernakulam Sf Exp,SBC,ERS
12803,Visakhapatnam-Nizamuddin Swarnajayanthi Express,VSKP,NZM
12810,Howrah - Mumbai Cst Sf Mail (Via Nagpur),HWH,CSTM
12826,Jharkhand Sampark Kranti Express,NDLS,RNC
12846,Bengaluru Cantt - Bhubaneswar Sf Exp,BNC,BBS
12847,Howrah-Digha Ac Duronto Express,HWH,DGHA
12848,Digha-Howrah Ac Duronto Express,DGHA,HWH
12849,Bilaspur Pune Sf Express,BSP,PUNE
12850,Pune Bilaspur Superfast Express,PUNE,BSP
12851,Bilaspur-Chennai Express,BSP,MAS
12852,Chennai-Bilaspur Express,MAS,BSP
12853,Durg - Bhopal Amarkantak Sf Exp,DURG,BPL
12854,Bhopal - Durg Amarkantak Sf Exp,BPL,DURG
12855,Bilaspur-Nagpur Intercity,BSP,NGP
12856,Nagpur-Bilaspur Intercity,NGP,BSP
12857,Tamralipta Express,HWH,DGHA
12858,Tamralipta Express,DGHA,HWH
12859,Mumbai Cst - Howrah Gitanjali Exp,CSTM,HWH
12860,Howrah - Mumbai Cst Gitanjali Exp,HWH,CSTM
12861,Link Superfast Express,VSKP,NZM
12862,Link Superfast Express,KZJ,VSKP
12863,Howrah - Yesvantpur Sf Exp,HWH,YPR
52332,Saharsa-Raghopur Passenger,SHC,RGV
12864,Yesvantpur - Howrah Sf Exp,YPR,HWH
12865,Lalmati Express,HWH,PRR
52401,Ratangarh Sardarshahar Passenger,RTGH,SRDR
12866,Lalmati Express,PRR,HWH
52402,Sardarshahar Ratangarh Passenger,SRDR,RTGH
12867,Howrah-Puducherry Express,HWH,PDY
16126,Jodhpur - Chennai Egmore Exp,JU,MS
13201,Rajendra Nagar Patna - Mumbai Ltt Janta Exp,RJPB,LTT
12868,Puducherry-Howrah (Aurobindo) Express,PDY,HWH
14041,Delhi Sarai Rohilla - Dehradun Mussoorie Exp,DEE,DDN
13157,Kolkata Chitpur - Muzaffarpur Tirhut Exp,KOAA,MFP
12950,K Santraganchi - Porbandar Kavi Guru Sf Exp,SRC,PBR
12878,New Delhi-Ranchi Garib Rath,NDLS,RNC
12987,Sealdah Ajmer Express,SDAH,AII
15233,Kolkata Chitpur - Darbhanga Maithili Exp,KOAA,DBG
12869,Mumbai Cst - Howrah Sf Exp,CSTM,HWH
15036,Uttarakhand Sampark Kranti Express,KGM,DLI
13151,Kolkata Chitpur-Jammutawi Express,KOAA,JAT
14312,Bhuj - Bareilly Ala Hazrat Exp,BHUJ,BE
12953,Mumbaicentral-H Nizamuddin August Kranti Rajdhani Express,BCT,NZM
12905,Porbandar - Howrah Sf Exp,PBR,HWH
12870,Howrah - Mumbai Cst Sf Exp,HWH,CSTM
13420,Jan Sewa Express,MFP,BGP
12995-Slip,Bandra-Udaipur Sf Express Slip,BDTS,AII
13318,Black Diamond Express,DHN,HWH
13187,Maa Tara Express,SDAH,RPH
14019,Chhindwara Delhi Sr (Biweekly) Kanhan Valley Express,CWA,DEE
12972,Bhavnagar Bandra Express,BVC,BDTS
12906,Howrah - Porbandar Sf Exp,HWH,PBR
12871,Howrah - Titlagarh Ispat Exp,HWH,TIG
13153,Sealdah-Malda Town Gour Express,SDAH,MLDT
15017,Mumbai Ltt - Gorakhpur Kashi Exp,LTT,GKP
15268,Mumbai Ltt - Raxaul Jan Sadharan Exp,LTT,RXL
13053,Howrah-Siuri Intercity Express,HWH,SURI
14218,Chandigarh Allahabad Unchahar Express,CDG,ALD
14887,Kalka - Barmer Chandigarh Express,KLK,BME
15271,Howrah-Muzaffarpur Jansadharan Express,HWH,MFP
13403,Vananchal Express,RNC,BGP
13503,Sealdah-Asansol Intercity Express,SDAH,ASN
16107,Chennai Egmore-Mangalore Express,MS,MAQ
14659,Delhi-Jaisalmer Express,DLI,JSM
15651,Guwahati - Jammu Tawi Lohit Exp,GHY,JAT
16321,Bangalore Tiruvananthapuram Weekly Express,SBC,TVC
17031,Mumbai Cst-Hyderabad Express,CSTM,HYB
17018,Secunderabad - Rajkot Express,SC,RJT
15763,Balurghat-New Jalpaiguri Intercity Express,BLGT,NJP
16507,Bhagat Ki Kothi - Bangalore Exp,BGKT,SBC
16558,Bangalore Mysore Rajya Rani Express,SBC,MYS
16701,Chennai Egmore-Rameshwaram Express,MS,RMM
17401-Slip,Tirupati-Narsapur Express Slip,TPTY,NS
17481-Slip,Bilaspur Manmad Express Slip,BSP,MMR
18001,Kandari Express,HWH,DGHA
18006,Jagdalpur - Howrah Samaleshwari Exp,JDB,HWH
52244,Aishbagh - Pilibhit Passenger,ASSH,PBE
19711-Slip,Jaipur-Indore Express Slip,JP,INDB
22823,Bhubaneswar - New Delhi Rajdhani Express,BBS,NDLS
47123,Hyderabad Lingampalli Mmts,HYB,LPI
18618,Ranchi-Howrah Intercity,RNC,HWH
41503,Chennai Beach Velachery Sunday Emu,MSB,VLCY
18030,Kolkata Salimar - Mumbai Ltt [Kurla] Exp,SHM,LTT
33593,Sealdah-Basirath Local,SDAH,BT
47207,Falaknuma Lingampalli Suburban,FM,LPI
21068,Rai Bareli-Mumbai Ltt Saket Express,RBL,LTT
19106,Haridwar-Ahmedabad Mail,HW,ADI
52228,Tanakpur Aishbagh Express,TPU,ASH
41021,Chennai Beach Velachery Emu,MSB,VLCY
18235-Slip,Bilaspur Express Passenger Slip,BPL,CHRM
22824,New Delhi - Bhubaneswar Rajdhani Exp (Via Bokaro),NDLS,BBS
51189,Itarsi - Allahabad Passenger,ET,ALD
51606,Chirmiri Katni Passenger,CHRM,DMO
38462,Panskura Howrah Emu,PKU,HWH
19115,Mumbai Bandra - Bhuj Sayaji Nagari Exp,BDTS,BHUJ
18412,Visakhapatnam-Bhubaneswar Inter City Express,VSKP,BBS
22161,Bhopal Damoh Rajya Rani Exp,BPL,DMO
47115,Hyderabad Lingampalli Mmts,HYB,LPI
47167,Falaknuma Lingampalli Mmts,FM,LPI
25201,Sugauli Narkatiaganj Intercity Link Express,SGL,NKE
41065,Chennai Beach Velachery Emu,MSB,VLCY
51862,Konch Ait Passenger,KNH,AIT
51261,Amravati Wardha Passenger,AMI,WR
40514,Chengulpet Chennai Beach Semi Fast Emu (12 Car),CGL,MSB
51112,Dhule Chalisgaon Mix Passenger,DHI,CSN
51820,Allahabad Jhansi Passenger,ALD,JHS
51702,Rewa - Jabalpur Passenger,REWA,JBP
51673,Itarsi - Satna Passenger,ET,STA
51240,Betul Amla Passenger,BZU,AMLA
51885,Bina Damoh Pass,BINA,DMO
51909,Delhi Shamli Saharanpur Passenger,DLI,SRE
51613,Kota - Katni Passenger,KOTA,KTE
52107,Neral Matheran Passenger,NRL,MAE
52213,Bareilly Mailani Passenger,BRY,MLN
52321,Forbesganj-Saharsa Passenger,FBG,SHC
52331,Raghopur-Saharsa Passenger,RGV,SHC
52403,Ratangarh Sardarshahar Passenger,RTGH,SRDR
52404,Sardarshahar Ratangarh Passenger,SRDR,RTGH
52405,Hanumangarh Suratgarh Passenger,SDLP,SGNR
52406,Suratgarh Hanumangarh Passenger,SGNR,SDLP
52407,Sadulpur Suratgarh Passenger,SDLP,SGNR
52408,Suratgarh Sadulpur Passenger,SGNR,SDLP
52411,Sadulpur Shri Ganganagar Passenger,SDLP,SGNR
52412,Shri Ganganagar Sadulpur Passenger,SGNR,SDLP
52413,Sdlp Sog Pass,SDLP,SGNR
52414,Sog Sdlp Pass,SGNR,SDLP
52415,Hanumangarh Suratgarh Passenger,SDLP,SOG
52451,Shivalik Deluxe Express,KLK,SML
52452,Shivalik Deluxe Express,SML,KLK
52453,Kalka Shimla Express,KLK,SML
52454,Shimla Kalka Express,SML,KLK
52455,Himalayan Queen,KLK,SML
52456,Himalayan Queen,SML,KLK
52457,Kalka Shimla Passenger,KLK,SML
52458,Shimla Kalka Passenger,SML,KLK
52461,Pathankot Jawalamukhi Road Passenger,PTK,JMKR
52462,Kangra Valley Rail Passenger,JMKR,PTK
52463,Kangra Valley Rail Passenger,PTK,BJPL
52464,Baijnathpaprola - Pathankot Pass,BJPL,PTK
52465,Pathankot - Pathankot Passenger,PTK,BJPL
52905,Mahesana Ahmedabad Passenger,MSH,ADI
56889,Tiruvarur Tiruturaipudi Passenger,TVR,TTP
